Data Medicao,TEMPERATURA MAXIMA. DIARIA(Â°C),TEMPERATURA MEDIA COMPENSADA. DIARIA(Â°C),TEMPERATURA MINIMA. DIARIA(Â°C)
9/23/2012,33.8,null,20.4
9/24/2012,32.3,null,21.00
9/25/2012,31.9,null,21.00
9/26/2012,33.2,null,21.4
9/27/2012,34.4,null,21.6
9/28/2012,32.2,null,20.3
9/29/2012,33.4,null,20.3
9/30/2012,32.6,null,20.4
10/1/2012,33.8,null,21.4
10/2/2012,34.4,null,21.6
10/3/2012,34.2,null,21.6
10/4/2012,34.8,null,22.00
10/5/2012,34.8,null,20.3
10/6/2012,33.8,null,21.4
10/7/2012,34.00,null,21.4
10/8/2012,33.4,null,21.3
10/9/2012,34.4,null,21.4
10/10/2012,33.4,null,20.8
10/11/2012,30.7,null,21.00
10/12/2012,33.6,null,20.6
10/13/2012,33.4,null,20.6
10/14/2012,34.2,null,21.4
10/15/2012,34.00,null,20.00
10/16/2012,32.8,null,19.1
10/17/2012,32.4,null,20.6
10/18/2012,31.00,null,20.4
10/19/2012,33.6,null,20.00
10/20/2012,34.00,null,20.6
10/21/2012,32.4,null,21.6
10/22/2012,34.6,null,22.00
10/23/2012,33.2,null,21.8
10/24/2012,35.00,null,22.2
10/25/2012,32.4,null,22.1
10/26/2012,31.4,null,21.4
10/27/2012,31.4,null,19.3
10/28/2012,33.2,null,19.7
10/29/2012,33.4,null,21.6
10/30/2012,33.2,null,20.4
10/31/2012,33.6,null,20.4
11/1/2012,34.4,null,22.00
11/2/2012,34.6,null,21.1
11/3/2012,32.7,null,20.8
11/4/2012,32.4,null,21.4
11/5/2012,33.8,null,22.6
11/6/2012,34.6,null,22.4
11/7/2012,34.1,null,22.4
11/8/2012,33.4,null,22.4
11/9/2012,32.4,null,22.1
11/10/2012,32.4,null,20.4
11/11/2012,31.8,null,20.00
11/12/2012,32.00,null,21.4
11/13/2012,32.8,null,20.4
11/14/2012,30.6,null,22.00
11/15/2012,30.4,null,22.2
11/16/2012,30.7,null,21.4
11/17/2012,31.2,null,22.2
11/18/2012,33.6,null,23.00
11/19/2012,33.4,null,21.8
11/20/2012,33.5,null,22.00
11/21/2012,32.3,null,22.2
11/22/2012,32.2,null,22.00
11/23/2012,32.8,null,23.00
11/24/2012,33.2,null,22.3
11/25/2012,31.4,null,22.2
11/26/2012,32.6,null,20.4
11/27/2012,31.2,null,21.8
11/28/2012,30.2,null,21.4
11/29/2012,30.1,null,21.4
11/30/2012,30.8,null,21.4
12/1/2012,28.7,null,20.4
12/2/2012,29.8,null,20.1
12/3/2012,30.1,null,22.1
12/4/2012,31.2,null,22.1
12/5/2012,30.2,null,21.8
12/6/2012,32.6,null,21.1
12/7/2012,35.4,null,20.8
12/8/2012,30.9,null,21.4
12/9/2012,32.7,null,21.5
12/10/2012,32.4,null,21.6
12/11/2012,31.3,null,22.2
12/12/2012,32.4,null,20.3
12/13/2012,31.3,null,22.00
12/14/2012,31.8,null,20.1
12/15/2012,32.4,null,21.6
12/16/2012,29.4,null,20.00
12/17/2012,32.4,null,20.4
12/18/2012,31.8,null,20.1
12/19/2012,31.8,null,21.8
12/20/2012,32.00,null,21.4
12/21/2012,30.9,null,21.3
12/22/2012,32.4,null,20.4
12/23/2012,27.00,null,19.7
12/24/2012,31.8,null,21.6
12/25/2012,32.4,null,21.6
12/26/2012,31.6,null,20.4
12/27/2012,30.3,null,21.1
12/28/2012,29.4,null,21.00
12/29/2012,31.1,null,21.2
12/30/2012,31.5,null,20.6
12/31/2012,32.4,null,20.4
1/1/2013,32.00,null,22.2
1/2/2013,32.00,null,20.4
1/3/2013,31.4,null,21.00
1/4/2013,32.4,null,22.4
1/5/2013,32.4,null,22.4
1/6/2013,32.00,null,22.3
1/7/2013,31.3,null,22.00
1/8/2013,31.4,null,22.00
1/9/2013,31.4,null,21.6
1/10/2013,31.4,null,22.00
1/11/2013,30.9,null,22.3
1/12/2013,30.1,null,21.9
1/13/2013,30.2,null,21.8
1/14/2013,31.1,null,20.6
1/15/2013,29.8,null,21.4
1/16/2013,30.1,null,21.00
1/17/2013,32.6,null,21.6
1/18/2013,31.6,null,22.00
1/19/2013,30.00,null,22.3
1/20/2013,31.1,null,21.00
1/21/2013,32.6,null,21.4
1/22/2013,32.8,null,21.6
1/23/2013,31.6,null,21.4
1/24/2013,30.1,25.5,22.00
1/25/2013,29.8,null,22.00
1/26/2013,32.00,null,21.8
1/27/2013,32.3,null,21.6
1/28/2013,31.8,null,22.2
1/29/2013,31.4,null,22.2
1/30/2013,30.7,null,22.1
1/31/2013,30.6,null,22.3
2/1/2013,30.3,null,22.00
2/2/2013,29.8,null,21.1
2/3/2013,30.1,null,21.2
2/4/2013,31.6,null,22.00
2/5/2013,29.6,null,22.2
2/6/2013,29.8,null,20.8
2/7/2013,29.4,null,19.8
2/8/2013,30.00,null,20.00
2/9/2013,29.4,null,19.9
2/10/2013,29.00,null,19.7
2/11/2013,30.4,null,20.3
2/12/2013,30.6,null,22.00
2/13/2013,29.4,null,20.00
2/14/2013,30.6,null,20.6
2/15/2013,31.4,null,21.4
2/16/2013,31.00,null,22.6
2/17/2013,31.8,null,21.6
2/18/2013,31.4,null,19.9
2/19/2013,30.00,null,21.2
2/20/2013,30.6,null,20.4
2/21/2013,31.6,null,22.7
2/22/2013,32.5,null,22.6
2/23/2013,31.8,null,22.4
2/24/2013,31.6,null,22.1
2/25/2013,32.2,null,21.8
2/26/2013,30.6,null,21.3
2/27/2013,32.00,null,22.2
2/28/2013,32.4,null,22.4
3/1/2013,32.6,null,23.00
3/2/2013,32.4,null,23.00
3/3/2013,32.8,null,22.6
3/4/2013,32.6,null,22.3
3/5/2013,31.4,null,22.6
3/6/2013,29.8,null,22.2
3/7/2013,30.00,null,20.6
3/8/2013,30.6,null,20.4
3/9/2013,32.00,null,21.6
3/10/2013,33.4,null,22.8
3/11/2013,34.6,null,23.9
3/12/2013,32.4,null,23.7
3/13/2013,32.6,null,22.6
3/14/2013,32.4,null,22.1
3/15/2013,32.8,null,21.6
3/16/2013,31.6,null,22.6
3/17/2013,30.4,null,21.6
3/18/2013,28.1,null,21.4
3/19/2013,28.4,null,20.1
3/20/2013,29.8,null,21.4
3/21/2013,30.6,null,22.2
3/22/2013,32.00,null,21.6
3/23/2013,32.00,null,21.6
3/24/2013,29.8,null,20.6
3/25/2013,32.8,null,21.4
3/26/2013,33.4,null,21.8
3/27/2013,31.7,null,21.6
3/28/2013,31.8,null,22.2
3/29/2013,31.4,null,21.4
3/30/2013,29.8,null,22.6
3/31/2013,32.4,null,22.4
4/1/2013,33.4,null,22.8
4/2/2013,33.1,null,22.4
4/3/2013,33.00,null,22.8
4/4/2013,32.6,null,22.3
4/5/2013,32.1,null,22.4
4/6/2013,32.00,null,22.6
4/7/2013,31.8,null,21.9
4/8/2013,32.6,null,22.4
4/9/2013,32.00,null,21.8
4/10/2013,31.6,null,21.4
4/11/2013,33.1,null,23.2
4/12/2013,32.3,null,22.6
4/13/2013,32.00,null,22.00
4/14/2013,33.4,null,23.00
4/15/2013,33.00,null,23.2
4/16/2013,32.4,null,23.2
4/17/2013,31.8,null,22.4
4/18/2013,32.8,null,21.1
4/19/2013,31.6,null,22.2
4/20/2013,31.6,null,21.9
4/21/2013,31.8,null,21.8
4/22/2013,32.4,null,21.4
4/23/2013,31.00,null,21.00
4/24/2013,32.5,null,21.9
4/25/2013,30.8,null,21.4
4/26/2013,32.1,null,21.4
4/27/2013,31.4,null,21.6
4/28/2013,31.7,null,21.3
4/29/2013,32.4,null,22.4
4/30/2013,32.2,null,22.8
5/1/2013,32.00,null,22.6
5/2/2013,30.00,null,22.00
5/3/2013,30.8,null,21.8
5/4/2013,30.4,null,20.00
5/5/2013,31.8,null,21.8
5/6/2013,31.00,null,22.4
5/7/2013,31.4,null,22.2
5/8/2013,31.4,null,22.6
5/9/2013,32.1,null,22.4
5/10/2013,31.1,null,21.2
5/11/2013,32.6,null,21.2
5/12/2013,31.4,null,22.1
5/13/2013,31.6,null,21.4
5/14/2013,32.5,null,21.8
5/15/2013,32.8,null,21.6
5/16/2013,33.00,null,21.7
5/17/2013,32.5,null,20.6
5/18/2013,32.6,null,22.00
5/19/2013,33.4,null,22.00
5/20/2013,31.6,null,22.6
5/21/2013,32.00,null,22.4
5/22/2013,33.4,null,21.9
5/23/2013,33.6,null,22.2
5/24/2013,31.5,null,21.8
5/25/2013,30.4,null,21.8
5/26/2013,30.6,null,21.3
5/27/2013,31.8,null,21.2
5/28/2013,32.5,null,21.2
5/29/2013,32.8,null,21.8
5/30/2013,33.4,null,22.00
5/31/2013,33.4,null,22.00
6/1/2013,33.6,null,22.6
6/2/2013,33.8,null,22.00
6/3/2013,33.4,null,22.00
6/4/2013,32.4,null,21.1
6/5/2013,31.00,null,21.4
6/6/2013,30.4,null,21.8
6/7/2013,31.00,null,21.6
6/8/2013,31.1,null,21.2
6/9/2013,31.4,null,21.2
6/10/2013,32.4,null,21.6
6/11/2013,null,null,null
6/12/2013,null,null,null
6/13/2013,null,null,null
6/14/2013,null,null,null
6/15/2013,null,null,null
6/16/2013,null,null,null
6/17/2013,null,null,null
6/18/2013,null,null,null
6/19/2013,null,null,null
6/20/2013,null,null,null
6/21/2013,null,null,null
6/22/2013,null,null,null
6/23/2013,null,null,null
6/24/2013,null,null,null
6/25/2013,null,null,null
6/26/2013,null,null,null
6/27/2013,null,null,null
6/28/2013,null,null,null
6/29/2013,null,null,null
6/30/2013,null,null,null
7/1/2013,33.8,null,22.6
7/2/2013,32.00,null,20.4
7/3/2013,30.6,null,21.8
7/4/2013,32.7,null,21.4
7/5/2013,33.5,null,20.4
7/6/2013,32.4,null,22.4
7/7/2013,32.6,null,22.8
7/8/2013,32.4,null,19.3
7/9/2013,null,null,19.7
7/10/2013,31.9,null,21.6
7/11/2013,31.7,null,21.3
7/12/2013,33.1,null,22.1
7/13/2013,31.6,null,18.6
7/14/2013,32.7,null,20.00
7/15/2013,32.9,null,21.2
7/16/2013,32.4,null,21.2
7/17/2013,33.5,null,21.4
7/18/2013,33.4,null,20.6
7/19/2013,32.4,null,21.6
7/20/2013,33.4,null,21.8
7/21/2013,33.8,null,21.8
7/22/2013,32.1,null,21.8
7/23/2013,32.8,null,19.5
7/24/2013,31.4,null,21.4
7/25/2013,31.4,null,21.8
7/26/2013,32.00,null,20.9
7/27/2013,31.6,null,20.6
7/28/2013,31.4,null,21.4
7/29/2013,32.4,null,21.3
7/30/2013,31.4,null,21.00
7/31/2013,33.4,null,20.1
8/1/2013,32.8,null,20.6
8/2/2013,33.3,null,20.6
8/3/2013,33.7,null,18.5
8/4/2013,33.3,null,22.1
8/5/2013,33.6,null,18.00
8/6/2013,33.8,null,22.1
8/7/2013,34.00,null,21.9
8/8/2013,34.8,null,19.4
8/9/2013,33.9,null,21.6
8/10/2013,34.2,null,19.1
8/11/2013,33.9,null,19.4
8/12/2013,34.4,null,19.8
8/13/2013,32.9,null,20.1
8/14/2013,32.1,null,19.7
8/15/2013,33.9,null,21.2
8/16/2013,33.9,null,19.9
8/17/2013,33.6,null,21.2
8/18/2013,32.00,null,19.8
8/19/2013,33.3,null,21.2
8/20/2013,33.9,null,19.9
8/21/2013,33.5,null,22.1
8/22/2013,32.7,null,19.00
8/23/2013,34.1,null,19.7
8/24/2013,34.2,null,19.6
8/25/2013,34.3,null,19.8
8/26/2013,34.3,null,19.3
8/27/2013,34.4,null,20.9
8/28/2013,33.4,null,19.2
8/29/2013,33.00,null,19.8
8/30/2013,33.8,null,20.3
8/31/2013,33.3,null,20.00
9/1/2013,32.6,null,19.3
9/2/2013,33.00,null,21.2
9/3/2013,32.8,null,21.6
9/4/2013,33.1,null,21.4
9/5/2013,34.6,null,22.1
9/6/2013,32.1,null,20.9
9/7/2013,30.1,null,19.9
9/8/2013,31.4,null,20.6
9/9/2013,31.3,null,21.4
9/10/2013,32.3,null,21.00
9/11/2013,32.6,null,21.00
9/12/2013,33.4,null,21.6
9/13/2013,33.4,null,20.6
9/14/2013,34.8,null,20.8
9/15/2013,33.8,null,20.8
9/16/2013,33.8,null,21.2
9/17/2013,34.8,null,20.4
9/18/2013,33.8,null,22.00
9/19/2013,33.8,null,21.00
9/20/2013,27.8,null,21.8
9/21/2013,33.00,null,20.8
9/22/2013,34.1,null,21.00
9/23/2013,32.8,null,20.4
9/24/2013,33.4,null,19.6
9/25/2013,33.4,null,21.4
9/26/2013,33.4,null,21.6
9/27/2013,30.9,null,21.8
9/28/2013,32.8,null,21.8
9/29/2013,33.5,null,22.00
9/30/2013,33.9,null,22.1
10/1/2013,33.5,null,22.00
10/2/2013,34.6,null,22.00
10/3/2013,32.8,null,22.4
10/4/2013,32.6,null,22.4
10/5/2013,33.4,null,21.6
10/6/2013,33.2,null,21.8
10/7/2013,31.6,null,19.8
10/8/2013,32.4,null,20.8
10/9/2013,28.4,null,22.00
10/10/2013,32.00,null,21.4
10/11/2013,30.00,null,21.2
10/12/2013,31.8,null,20.6
10/13/2013,31.8,null,21.4
10/14/2013,33.4,null,21.8
10/15/2013,32.5,null,20.8
10/16/2013,32.6,null,21.8
10/17/2013,30.5,null,22.00
10/18/2013,33.4,null,19.9
10/19/2013,30.4,null,21.4
10/20/2013,31.4,null,20.6
10/21/2013,32.6,null,21.4
10/22/2013,32.7,null,22.2
10/23/2013,32.00,null,21.4
10/24/2013,33.4,null,21.1
10/25/2013,32.8,null,21.00
10/26/2013,33.8,null,21.4
10/27/2013,30.8,null,22.2
10/28/2013,32.4,null,21.2
10/29/2013,30.1,null,22.2
10/30/2013,30.1,null,22.3
10/31/2013,29.4,null,21.4
11/1/2013,31.8,null,21.4
11/2/2013,31.00,null,22.00
11/3/2013,32.4,null,21.8
11/4/2013,30.8,null,21.8
11/5/2013,32.8,null,21.8
11/6/2013,32.3,null,21.2
11/7/2013,32.8,null,21.2
11/8/2013,31.4,null,22.00
11/9/2013,32.6,null,22.3
11/10/2013,31.8,null,22.3
11/11/2013,30.8,null,22.3
11/12/2013,32.00,null,21.6
11/13/2013,33.00,null,21.6
11/14/2013,31.4,null,21.8
11/15/2013,32.5,null,21.8
11/16/2013,32.4,null,21.6
11/17/2013,31.4,null,21.3
11/18/2013,31.8,null,22.3
11/19/2013,33.00,null,22.3
11/20/2013,32.00,null,22.4
11/21/2013,32.5,null,22.3
11/22/2013,32.00,null,22.2
11/23/2013,31.4,null,21.3
11/24/2013,30.4,null,21.3
11/25/2013,31.4,null,22.00
11/26/2013,33.8,null,22.00
11/27/2013,31.8,null,22.00
11/28/2013,32.5,null,22.3
11/29/2013,31.8,null,22.5
11/30/2013,30.8,null,22.8
12/1/2013,30.2,null,22.3
12/2/2013,32.8,null,21.1
12/3/2013,33.6,null,21.00
12/4/2013,33.5,null,22.4
12/5/2013,33.9,null,22.8
12/6/2013,31.4,null,23.00
12/7/2013,32.5,null,22.3
12/8/2013,34.00,null,21.6
12/9/2013,33.8,null,22.4
12/10/2013,34.1,null,22.8
12/11/2013,33.8,null,23.2
12/12/2013,31.8,null,17.5
12/13/2013,32.5,null,22.6
12/14/2013,33.4,null,22.6
12/15/2013,32.4,null,21.6
12/16/2013,31.4,null,22.00
12/17/2013,29.6,null,22.4
12/18/2013,30.5,null,22.00
12/19/2013,30.1,null,22.6
12/20/2013,29.4,null,22.4
12/21/2013,28.4,null,22.6
12/22/2013,31.4,null,22.00
12/23/2013,32.4,null,21.9
12/24/2013,32.8,null,22.4
12/25/2013,30.6,null,21.3
12/26/2013,31.6,null,18.8
12/27/2013,30.8,null,22.8
12/28/2013,31.4,null,22.3
12/29/2013,31.8,null,22.7
12/30/2013,31.3,null,19.9
12/31/2013,31.4,null,22.3
1/1/2014,null,null,22.4
1/2/2014,30.8,null,22.6
1/3/2014,32.4,null,21.8
1/4/2014,31.8,null,22.4
1/5/2014,32.4,null,22.2
1/6/2014,31.9,null,22.00
1/7/2014,32.1,null,22.6
1/8/2014,32.4,null,22.4
1/9/2014,33.3,null,22.2
1/10/2014,30.8,null,22.00
1/11/2014,32.6,null,22.00
1/12/2014,32.4,null,21.8
1/13/2014,32.9,null,22.1
1/14/2014,33.1,null,19.8
1/15/2014,32.4,null,21.6
1/16/2014,32.1,null,22.00
1/17/2014,33.4,null,21.8
1/18/2014,33.4,null,21.4
1/19/2014,32.8,null,22.6
1/20/2014,29.4,null,23.6
1/21/2014,32.4,null,22.8
1/22/2014,30.6,null,21.2
1/23/2014,31.2,null,21.4
1/24/2014,30.7,null,22.4
1/25/2014,30.8,null,21.8
1/26/2014,31.4,null,21.8
1/27/2014,29.4,null,20.8
1/28/2014,30.00,null,20.4
1/29/2014,29.8,null,21.00
1/30/2014,31.6,null,21.6
1/31/2014,30.4,null,22.00
2/1/2014,32.8,null,21.00
2/2/2014,30.6,null,22.4
2/3/2014,29.4,null,22.3
2/4/2014,31.2,null,21.6
2/5/2014,30.8,null,22.3
2/6/2014,31.4,null,22.6
2/7/2014,30.4,null,21.4
2/8/2014,32.6,null,21.4
2/9/2014,32.6,null,21.2
2/10/2014,31.6,null,21.8
2/11/2014,31.8,null,null
2/12/2014,30.6,null,21.2
2/13/2014,31.2,null,22.4
2/14/2014,29.8,null,22.6
2/15/2014,28.8,null,22.3
2/16/2014,30.2,null,22.4
2/17/2014,27.00,null,22.2
2/18/2014,31.4,null,23.00
2/19/2014,29.8,null,21.4
2/20/2014,32.2,null,22.00
2/21/2014,32.4,null,22.6
2/22/2014,32.2,null,22.6
2/23/2014,31.8,null,23.2
2/24/2014,33.6,null,23.2
2/25/2014,33.2,null,23.2
2/26/2014,33.8,null,23.7
2/27/2014,31.8,null,23.5
2/28/2014,30.1,null,22.8
3/1/2014,31.4,null,22.4
3/2/2014,31.6,null,22.9
3/3/2014,31.4,null,21.4
3/4/2014,30.00,null,22.4
3/5/2014,30.4,null,22.8
3/6/2014,27.4,null,22.3
3/7/2014,31.2,null,21.4
3/8/2014,31.8,null,23.2
3/9/2014,31.2,null,21.8
3/10/2014,30.4,null,22.2
3/11/2014,29.4,null,22.2
3/12/2014,29.6,null,21.4
3/13/2014,30.6,null,23.2
3/14/2014,31.4,null,22.8
3/15/2014,28.4,null,21.8
3/16/2014,30.4,null,21.4
3/17/2014,31.6,null,22.00
3/18/2014,30.4,null,23.00
3/19/2014,30.6,null,22.3
3/20/2014,32.00,null,23.00
3/21/2014,32.6,null,23.7
3/22/2014,32.1,null,22.8
3/23/2014,31.6,null,23.5
3/24/2014,30.4,null,22.8
3/25/2014,31.4,null,23.2
3/26/2014,31.4,null,22.8
3/27/2014,32.4,null,22.8
3/28/2014,30.6,null,22.00
3/29/2014,30.4,null,23.00
3/30/2014,31.4,null,22.6
3/31/2014,32.6,null,22.8
4/1/2014,32.8,null,23.2
4/2/2014,30.4,null,22.00
4/3/2014,31.8,null,22.00
4/4/2014,33.2,null,22.6
4/5/2014,32.8,null,23.2
4/6/2014,30.4,null,23.5
4/7/2014,31.8,null,23.00
4/8/2014,30.2,null,23.2
4/9/2014,31.00,null,23.5
4/10/2014,30.7,null,23.2
4/11/2014,31.4,null,23.2
4/12/2014,31.4,null,23.5
4/13/2014,31.5,null,23.00
4/14/2014,31.4,null,22.6
4/15/2014,32.4,null,23.2
4/16/2014,31.2,null,22.6
4/17/2014,32.4,null,22.8
4/18/2014,30.7,null,23.7
4/19/2014,32.6,null,23.2
4/20/2014,30.6,null,23.5
4/21/2014,31.2,null,23.5
4/22/2014,30.8,null,23.2
4/23/2014,31.7,null,23.7
4/24/2014,32.4,null,23.5
4/25/2014,33.8,null,23.7
4/26/2014,31.1,null,23.6
4/27/2014,30.5,null,23.9
4/28/2014,30.7,null,22.1
4/29/2014,31.4,null,22.9
4/30/2014,32.2,null,22.6
5/1/2014,32.6,null,23.2
5/2/2014,32.8,null,23.00
5/3/2014,32.4,null,22.6
5/4/2014,31.00,null,23.00
5/5/2014,31.8,null,22.8
5/6/2014,32.4,null,23.2
5/7/2014,32.6,null,22.4
5/8/2014,33.1,null,22.6
5/9/2014,31.1,null,23.5
5/10/2014,29.6,null,23.5
5/11/2014,31.4,null,23.2
5/12/2014,31.8,null,23.00
5/13/2014,31.6,null,22.8
5/14/2014,32.4,null,22.4
5/15/2014,32.8,null,22.2
5/16/2014,33.2,null,22.6
5/17/2014,31.4,null,22.8
5/18/2014,32.4,null,22.6
5/19/2014,32.6,null,22.00
5/20/2014,33.00,null,22.8
5/21/2014,31.4,null,22.8
5/22/2014,32.2,null,22.6
5/23/2014,30.4,null,22.4
5/24/2014,30.6,null,22.4
5/25/2014,31.4,null,22.6
5/26/2014,31.4,null,22.4
5/27/2014,32.4,null,22.3
5/28/2014,32.6,null,22.8
5/29/2014,33.00,null,23.00
5/30/2014,32.2,null,22.3
5/31/2014,32.4,null,22.6
6/1/2014,32.6,null,22.8
6/2/2014,32.5,null,22.3
6/3/2014,33.4,null,22.8
6/4/2014,33.1,null,22.00
6/5/2014,33.4,null,22.4
6/6/2014,33.4,null,22.6
6/7/2014,31.8,null,22.6
6/8/2014,32.4,null,22.00
6/9/2014,33.3,null,22.00
6/10/2014,33.00,null,22.00
6/11/2014,null,null,null
6/12/2014,null,null,null
6/13/2014,null,null,null
6/14/2014,null,null,null
6/15/2014,null,null,null
6/16/2014,null,null,null
6/17/2014,null,null,null
6/18/2014,null,null,null
6/19/2014,null,null,null
6/20/2014,null,null,null
6/21/2014,null,null,null
6/22/2014,null,null,null
6/23/2014,null,null,null
6/24/2014,null,null,null
6/25/2014,null,null,null
6/26/2014,null,null,null
6/27/2014,null,null,null
6/28/2014,null,null,null
6/29/2014,null,null,null
6/30/2014,null,null,null
7/1/2014,32.7,null,20.6
7/2/2014,31.00,null,22.4
7/3/2014,32.8,null,21.6
7/4/2014,34.00,null,21.4
7/5/2014,33.4,null,21.00
7/6/2014,34.4,null,22.00
7/7/2014,34.1,null,21.6
7/8/2014,33.8,null,19.9
7/9/2014,33.3,null,19.4
7/10/2014,33.00,null,20.00
7/11/2014,33.8,null,23.1
7/12/2014,33.6,null,22.00
7/13/2014,34.4,null,21.4
7/14/2014,34.7,null,21.4
7/15/2014,34.5,null,20.4
7/16/2014,34.3,null,21.4
7/17/2014,33.8,null,21.6
7/18/2014,33.6,null,22.00
7/19/2014,34.4,null,21.4
7/20/2014,33.3,null,21.2
7/21/2014,32.2,null,21.4
7/22/2014,32.8,null,21.2
7/23/2014,32.6,null,21.00
7/24/2014,33.00,null,21.00
7/25/2014,34.00,null,21.00
7/26/2014,33.8,null,21.2
7/27/2014,34.7,null,21.5
7/28/2014,35.3,null,22.4
7/29/2014,33.6,null,19.6
7/30/2014,35.4,null,20.8
7/31/2014,34.4,null,21.6
8/1/2014,35.00,null,20.00
8/2/2014,35.5,null,21.6
8/3/2014,35.4,null,20.1
8/4/2014,35.9,null,21.8
8/5/2014,36.8,null,21.00
8/6/2014,36.00,null,22.00
8/7/2014,33.8,null,22.00
8/8/2014,36.4,null,21.2
8/9/2014,34.8,null,20.00
8/10/2014,35.2,null,20.8
8/11/2014,35.2,null,21.2
8/12/2014,35.6,null,21.4
8/13/2014,36.4,null,20.4
8/14/2014,36.4,null,20.6
8/15/2014,34.4,null,19.4
8/16/2014,36.4,null,20.00
8/17/2014,35.9,null,20.4
8/18/2014,35.6,null,20.4
8/19/2014,37.4,null,18.7
8/20/2014,37.4,null,18.7
8/21/2014,36.8,null,21.7
8/22/2014,33.5,null,19.7
8/23/2014,34.6,null,22.8
8/24/2014,35.00,null,22.1
8/25/2014,34.4,null,22.2
8/26/2014,34.8,null,21.7
8/27/2014,34.8,null,23.1
8/28/2014,35.8,null,22.4
8/29/2014,37.2,null,21.7
8/30/2014,33.8,null,22.6
8/31/2014,33.4,null,22.3
9/1/2014,34.7,null,22.2
9/2/2014,34.3,null,22.4
9/3/2014,37.2,null,21.6
9/4/2014,37.4,null,23.00
9/5/2014,36.4,null,23.00
9/6/2014,35.3,null,22.1
9/7/2014,33.3,null,22.4
9/8/2014,35.9,null,21.8
9/9/2014,36.4,null,21.4
9/10/2014,34.4,null,22.4
9/11/2014,36.7,null,23.6
9/12/2014,34.4,null,22.8
9/13/2014,34.8,null,22.1
9/14/2014,35.4,null,22.3
9/15/2014,36.8,null,22.6
9/16/2014,33.00,null,23.2
9/17/2014,36.4,null,23.1
9/18/2014,35.8,null,22.8
9/19/2014,33.4,null,21.2
9/20/2014,35.4,null,22.8
9/21/2014,36.4,null,23.2
9/22/2014,33.3,null,23.00
9/23/2014,33.4,null,22.8
9/24/2014,29.6,null,21.6
9/25/2014,34.4,null,22.2
9/26/2014,33.4,null,22.4
9/27/2014,35.4,null,22.8
9/28/2014,35.00,null,22.8
9/29/2014,34.4,null,21.2
9/30/2014,34.4,null,22.6
10/1/2014,35.6,null,22.7
10/2/2014,32.8,null,23.6
10/3/2014,31.1,null,20.6
10/4/2014,33.4,null,22.8
10/5/2014,33.4,null,22.4
10/6/2014,35.1,null,21.6
10/7/2014,32.6,null,22.00
10/8/2014,35.00,null,22.00
10/9/2014,35.4,null,22.00
10/10/2014,33.7,null,23.5
10/11/2014,32.5,null,22.3
10/12/2014,33.4,null,22.8
10/13/2014,33.3,null,22.6
10/14/2014,32.4,null,22.7
10/15/2014,33.4,null,22.3
10/16/2014,33.8,null,22.4
10/17/2014,32.1,null,22.6
10/18/2014,34.4,null,22.1
10/19/2014,31.4,null,22.8
10/20/2014,34.4,null,22.2
10/21/2014,33.3,null,21.8
10/22/2014,30.3,null,22.4
10/23/2014,31.4,null,22.3
10/24/2014,32.8,null,23.00
10/25/2014,32.00,null,22.8
10/26/2014,30.4,null,22.7
10/27/2014,33.4,null,22.1
10/28/2014,32.6,null,22.5
10/29/2014,31.4,null,22.6
10/30/2014,32.7,null,22.00
10/31/2014,29.3,null,23.00
11/1/2014,33.00,null,21.6
11/2/2014,33.8,null,23.2
11/3/2014,33.8,null,22.6
11/4/2014,33.3,null,22.3
11/5/2014,31.4,null,22.6
11/6/2014,33.2,null,23.00
11/7/2014,34.8,null,23.2
11/8/2014,32.5,null,22.00
11/9/2014,32.8,null,20.6
11/10/2014,32.00,null,21.3
11/11/2014,33.7,null,22.00
11/12/2014,33.7,null,22.8
11/13/2014,33.1,null,23.00
11/14/2014,32.8,null,23.5
11/15/2014,32.8,null,23.4
11/16/2014,34.4,null,22.5
11/17/2014,32.6,null,23.2
11/18/2014,31.2,null,23.2
11/19/2014,30.6,null,21.8
11/20/2014,31.4,null,22.4
11/21/2014,31.7,null,22.6
11/22/2014,32.8,null,22.5
11/23/2014,31.00,null,23.00
11/24/2014,32.3,null,22.8
11/25/2014,32.4,null,22.6
11/26/2014,33.2,null,23.00
11/27/2014,30.4,null,22.8
11/28/2014,30.3,null,22.3
11/29/2014,32.3,null,23.2
11/30/2014,31.4,null,23.2
12/1/2014,34.8,null,23.2
12/2/2014,34.3,null,23.2
12/3/2014,31.8,null,23.4
12/4/2014,32.6,null,23.00
12/5/2014,32.00,null,23.00
12/6/2014,31.6,null,22.8
12/7/2014,30.00,null,22.6
12/8/2014,31.4,null,22.00
12/9/2014,33.00,null,23.1
12/10/2014,30.8,null,22.8
12/11/2014,30.2,null,21.8
12/12/2014,29.8,null,20.4
12/13/2014,31.4,null,22.2
12/14/2014,30.1,null,22.5
12/15/2014,29.6,null,21.4
12/16/2014,32.1,null,21.4
12/17/2014,32.4,null,22.5
12/18/2014,29.8,null,22.8
12/19/2014,29.4,null,22.7
12/20/2014,31.1,null,22.8
12/21/2014,30.4,null,22.00
12/22/2014,31.4,null,22.2
12/23/2014,30.00,null,21.8
12/24/2014,33.3,null,21.2
12/25/2014,32.00,null,22.2
12/26/2014,32.4,null,22.5
12/27/2014,32.2,null,22.4
12/28/2014,33.4,null,22.4
